ELEID,INDEX,KSATV,THETA_S,THETA_R,INFD,ALPA,BETA,HAREAF,KSATMACV
1924,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1925,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1926,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1927,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1928,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1929,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1930,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1931,39,0.48899253,0.39418559,0.01,0.1,5.5498,1.22603,0.01,48.8993
1932,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1933,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
1934,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
1935,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
1936,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1937,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1938,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1939,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1940,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1941,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
1942,69,0.78979529,0.42277454,0.01,0.1,6.64197,1.20762,0.01,78.9795
1943,118,0.82818021,0.41952747,0.01,0.1,6.41865,1.24426,0.01,82.818
1944,118,0.82818021,0.41952747,0.01,0.1,6.41865,1.24426,0.01,82.818
1945,118,0.82818021,0.41952747,0.01,0.1,6.41865,1.24426,0.01,82.818
1946,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1947,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1948,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1949,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1950,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1951,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1952,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1953,199,0.67713567,0.46484232,0.01,0.1,4.74481,1.18179,0.01,67.7136
1954,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1955,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1956,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1957,228,0.76654468,0.46694307,0.01,0.1,5.07529,1.16547,0.01,76.6545
1958,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1959,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1960,23,0.53292653,0.42361447,0.01,0.1,4.90423,1.2317,0.01,53.2927
1961,2,0.35545191,0.40859232,0.01,0.1,4.92606,1.1777,0.01,35.5452
1962,23,0.53292653,0.42361447,0.01,0.1,4.90423,1.2317,0.01,53.2927
1963,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1964,7,0.42319901,0.42422567,0.01,0.1,5.07567,1.18209,0.01,42.3199
1965,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1966,23,0.53292653,0.42361447,0.01,0.1,4.90423,1.2317,0.01,53.2927
1967,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1968,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1969,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1970,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1971,7,0.42319901,0.42422567,0.01,0.1,5.07567,1.18209,0.01,42.3199
1972,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1973,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1974,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1975,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1976,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1977,51,0.59784619,0.4424439,0.01,0.1,5.00255,1.20186,0.01,59.7846
1978,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
1979,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
1980,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1981,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
1982,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
1983,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
1984,42,0.42865449,0.40023471,0.01,0.1,5.7151,1.16295,0.01,42.8654
1985,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1986,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
1987,104,0.70308925,0.40409986,0.01,0.1,6.50735,1.23881,0.01,70.3089
1988,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
1989,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
1990,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1991,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
1992,7,0.42319901,0.42422567,0.01,0.1,5.07567,1.18209,0.01,42.3199
1993,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
1994,37,0.48705394,0.4256097,0.01,0.1,5.78832,1.16073,0.01,48.7054
1995,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
1996,14,0.39393485,0.42726889,0.01,0.1,5.05111,1.15763,0.01,39.3935
1997,7,0.42319901,0.42422567,0.01,0.1,5.07567,1.18209,0.01,42.3199
1998,14,0.39393485,0.42726889,0.01,0.1,5.05111,1.15763,0.01,39.3935
1999,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2000,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
2001,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2002,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2003,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2004,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2005,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2006,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2007,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2008,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2009,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2010,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2011,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2012,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2013,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2014,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2015,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
2016,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2017,238,1.12179668,0.45705573,0.01,0.1,5.93583,1.21865,0.01,112.1797
2018,60,0.61995658,0.43819983,0.01,0.1,5.7886,1.18958,0.01,61.9957
2019,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2020,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2021,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2022,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2023,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2024,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2025,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2026,95,0.57910711,0.4413978,0.01,0.1,5.76059,1.16504,0.01,57.9107
2027,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2028,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2029,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2030,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2031,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2032,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2033,51,0.59784619,0.4424439,0.01,0.1,5.00255,1.20186,0.01,59.7846
2034,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2035,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2036,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2037,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2038,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2039,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2040,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2041,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2042,109,0.49330061,0.42942523,0.01,0.1,5.82331,1.13155,0.01,49.3301
2043,61,0.582458,0.3947263,0.01,0.1,6.69456,1.19662,0.01,58.2458
2044,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2045,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2046,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2047,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2048,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2049,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2050,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2051,235,0.94905449,0.45453202,0.01,0.1,6.21629,1.20046,0.01,94.9054
2052,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2053,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2054,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2055,17,0.54866545,0.41963533,0.01,0.1,5.6209,1.21845,0.01,54.8665
2056,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2057,270,0.75045097,0.44732143,0.01,0.1,5.29698,1.19882,0.01,75.0451
2058,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2059,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2060,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2061,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2062,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2063,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2064,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2065,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2066,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2067,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2068,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2069,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2070,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2071,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2072,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2073,137,0.64781907,0.43511392,0.01,0.1,5.59398,1.22179,0.01,64.7819
2074,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2075,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2076,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2077,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2078,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2079,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2080,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2081,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2082,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2083,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2084,103,0.52396354,0.43677311,0.01,0.1,4.93731,1.21751,0.01,52.3964
2085,16,0.45243161,0.40818686,0.01,0.1,4.86026,1.22652,0.01,45.2432
2086,17,0.54866545,0.41963533,0.01,0.1,5.6209,1.21845,0.01,54.8665
2087,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2088,7,0.42319901,0.42422567,0.01,0.1,5.07567,1.18209,0.01,42.3199
2089,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
2090,12,0.44376695,0.42129451,0.01,0.1,4.90501,1.21423,0.01,44.3767
2091,13,0.4624467,0.40415674,0.01,0.1,5.51758,1.21439,0.01,46.2447
2092,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2093,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2094,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
2095,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2096,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2097,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2098,118,0.82818021,0.41952747,0.01,0.1,6.41865,1.24426,0.01,82.818
2099,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2100,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2101,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2102,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2103,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2104,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2105,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2106,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2107,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2108,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2109,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2110,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2111,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2112,198,0.7082806,0.46034351,0.01,0.1,5.55362,1.16994,0.01,70.8281
2113,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2114,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2115,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2116,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2117,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2118,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2119,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2120,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2121,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2122,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2123,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2124,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2125,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2126,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2127,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2128,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2129,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2130,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2131,6,0.39882895,0.41448358,0.01,0.1,5.00502,1.16479,0.01,39.8829
2132,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2133,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2134,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2135,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2136,16,0.45243161,0.40818686,0.01,0.1,4.86026,1.22652,0.01,45.2432
2137,16,0.45243161,0.40818686,0.01,0.1,4.86026,1.22652,0.01,45.2432
2138,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2139,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2140,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2141,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2142,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2143,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
2144,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2145,126,0.62954595,0.44787285,0.01,0.1,5.39821,1.15887,0.01,62.9546
2146,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
2147,95,0.57910711,0.4413978,0.01,0.1,5.76059,1.16504,0.01,57.9107
2148,198,0.7082806,0.46034351,0.01,0.1,5.55362,1.16994,0.01,70.8281
2149,199,0.67713567,0.46484232,0.01,0.1,4.74481,1.18179,0.01,67.7136
2150,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
2151,198,0.7082806,0.46034351,0.01,0.1,5.55362,1.16994,0.01,70.8281
2152,288,0.96168763,0.46212925,0.01,0.1,4.8803,1.23574,0.01,96.1688
2153,335,0.86462672,0.42553243,0.01,0.1,6.3693,1.22947,0.01,86.4627
2154,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
2155,69,0.78979529,0.42277454,0.01,0.1,6.64197,1.20762,0.01,78.9795
2156,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2157,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2158,293,0.68789761,0.42796024,0.01,0.1,5.57678,1.22195,0.01,68.7898
2159,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2160,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2161,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2162,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
2163,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2164,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2165,275,0.9708216,0.43495507,0.01,0.1,6.18502,1.24896,0.01,97.0822
2166,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2167,238,1.12179668,0.45705573,0.01,0.1,5.93583,1.21865,0.01,112.1797
2168,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
2169,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2170,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2171,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
2172,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2173,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2174,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2175,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2176,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2177,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2178,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2179,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2180,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2181,23,0.53292653,0.42361447,0.01,0.1,4.90423,1.2317,0.01,53.2927
2182,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2183,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
2184,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2185,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2186,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2187,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2188,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2189,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2190,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2191,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
2192,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2193,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2194,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2195,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
2196,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2197,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2198,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2199,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2200,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2201,2,0.35545191,0.40859232,0.01,0.1,4.92606,1.1777,0.01,35.5452
2202,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2203,19,0.32971807,0.41148079,0.01,0.1,4.90223,1.15296,0.01,32.9718
2204,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2205,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2206,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2207,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2208,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2209,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2210,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2211,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2212,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2213,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2214,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2215,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2216,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
2217,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2218,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2219,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2220,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2221,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2222,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2223,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2224,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2225,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2226,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2227,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2228,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2229,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2230,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2231,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2232,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2233,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2234,294,0.92871043,0.45589602,0.01,0.1,5.14967,1.24573,0.01,92.871
2235,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2236,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2237,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2238,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2239,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2240,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
