date,cmname,unit,category,country,admname,adm1id,mktname,price
#date,#item+name,#item+unit,#item+type,#country+name,#adm1+name,#adm1+code,#name+market,#value
7/15/11,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,487
8/15/11,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,615
9/15/11,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,631
10/15/11,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,603
11/15/11,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,442
1/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,429
2/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,487
3/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,475
4/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,476
5/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,473
6/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,517
7/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,518
8/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,518
9/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,538
10/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,543
11/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,580
12/15/12,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,457
1/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,471.2
2/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,474
3/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,475
4/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,495
5/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,516
6/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,588
7/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,578
8/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,640
9/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,701
10/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,777
12/15/13,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,461
1/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,485
3/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,482
4/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,517
5/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,511
6/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,528
7/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,538
8/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,516
9/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,516
10/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,475
11/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,479
12/15/14,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,507
1/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,456
2/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,453
5/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,434
6/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,517
7/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,515
8/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,474
10/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,434
11/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,448
12/15/15,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,459
1/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,457
2/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,459
3/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,460
4/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,463
5/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,473
6/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,487
7/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,499
8/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,559
9/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,574
10/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,565
11/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,527
12/15/16,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,467
1/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,470
2/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,502
3/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,608
4/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,601
5/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,665
6/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,724
7/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,802
8/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,870
9/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,828
10/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,789
11/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,592
12/15/17,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,585
1/15/18,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,650
2/15/18,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,669
3/15/18,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,667
5/15/18,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,718
6/15/18,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,742.3333
7/15/18,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,748.5
8/15/18,Maize (white) - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,701.2857
7/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,223
8/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,229
9/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,230
10/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,240
11/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,237
12/15/05,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,241
1/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,241
2/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,246
3/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,248
4/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,265
5/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,274
6/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,270
7/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,277
8/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,298
9/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,291
10/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,288
11/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,295
12/15/06,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,298
1/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,297
2/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,297
3/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,298
4/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,292
5/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,287
6/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,298
7/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,304
8/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,326
9/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,330
10/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,330
11/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,336
12/15/07,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,333
1/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,346.25
2/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,385
3/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,400
4/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,471
5/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,570
6/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,743
7/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,625
8/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,648
9/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,615
10/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,630
11/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,638
12/15/08,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,550
1/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,460
2/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,550
3/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,560
4/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,590
5/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,590
6/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,565
7/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,577.5
8/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,570
9/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,532
10/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,493
11/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,533
12/15/09,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,553
1/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,550
2/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,479
3/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,492
4/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,460
5/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,470
6/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,458
7/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,453
8/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,456
9/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,474
10/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,468
11/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,478
12/15/10,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,528.5
1/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,542.6
2/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,529
3/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,652
4/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,705
5/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,784
6/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,851
7/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,803
8/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,741
9/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,778
10/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,798
11/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,767
1/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,601
2/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,668
3/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,688
4/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,716
5/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,715
6/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,722
7/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,743
8/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,763
9/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,756
10/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,730
11/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,666
12/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,667
1/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,665
2/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,698
3/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,697
4/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,689
5/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,714
6/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,743
7/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,770
8/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,793
9/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,825
10/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,882
12/15/13,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,792
1/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,773
3/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,782
4/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,888
5/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,919
6/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,967
7/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,997
8/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,995
9/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,995
10/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,1028
11/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,970
12/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,980
1/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,973
2/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,983
5/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,999
6/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,1069
7/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,1066
8/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,1070
10/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,1045
11/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,984
12/15/15,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,972
1/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,966
2/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,963
3/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,956
4/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,939
5/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,925
6/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,907
7/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,898
8/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,880
9/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,859
10/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,840
11/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,795
12/15/16,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,762
1/15/17,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,767
2/15/17,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,790
3/15/17,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,861
4/15/17,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,836
5/15/17,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,944
6/15/17,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Addis Ababa,1227,Addis Ababa,930
