dcat-cube:measure_1_value,sdmx-dimension:refPeriod,sdmx-attribute:unitMeasure,sdmx-dimension:refArea,dcat-cube:dimension_thing
0.197053813,7/15/11,$/kg,Abi Adi,Sorghum - Retail
0.197053813,9/15/11,$/kg,Abi Adi,Sorghum - Retail
0.197053813,10/15/11,$/kg,Abi Adi,Sorghum - Retail
0.197053813,11/15/11,$/kg,Abi Adi,Sorghum - Retail
0.197053813,1/15/12,$/kg,Abi Adi,Sorghum - Retail
0.23639555499999998,2/15/12,$/kg,Abi Adi,Sorghum - Retail
0.23639555499999998,3/15/12,$/kg,Abi Adi,Sorghum - Retail
0.23639555499999998,4/15/12,$/kg,Abi Adi,Sorghum - Retail
0.2415721,5/15/12,$/kg,Abi Adi,Sorghum - Retail
0.2415721,6/15/12,$/kg,Abi Adi,Sorghum - Retail
0.26262338300000004,7/15/12,$/kg,Abi Adi,Sorghum - Retail
0.26400379500000004,8/15/12,$/kg,Abi Adi,Sorghum - Retail
0.26572931,9/15/12,$/kg,Abi Adi,Sorghum - Retail
0.257101735,10/15/12,$/kg,Abi Adi,Sorghum - Retail
0.25882725,11/15/12,$/kg,Abi Adi,Sorghum - Retail
0.25537622000000004,12/15/12,$/kg,Abi Adi,Sorghum - Retail
0.23467004,1/15/13,$/kg,Abi Adi,Sorghum - Retail
0.23639555499999998,2/15/13,$/kg,Abi Adi,Sorghum - Retail
0.29575327100000004,3/15/13,$/kg,Abi Adi,Sorghum - Retail
0.29678857999999997,5/15/13,$/kg,Abi Adi,Sorghum - Retail
0.26918034,6/15/13,$/kg,Abi Adi,Sorghum - Retail
0.29575327100000004,7/15/13,$/kg,Abi Adi,Sorghum - Retail
0.29575327100000004,8/15/13,$/kg,Abi Adi,Sorghum - Retail
0.29678857999999997,9/15/13,$/kg,Abi Adi,Sorghum - Retail
0.29678857999999997,10/15/13,$/kg,Abi Adi,Sorghum - Retail
0.28298446,11/15/13,$/kg,Abi Adi,Sorghum - Retail
0.28298446,1/15/14,$/kg,Abi Adi,Sorghum - Retail
0.274356885,2/15/14,$/kg,Abi Adi,Sorghum - Retail
0.22776797999999998,5/15/14,$/kg,Abi Adi,Sorghum - Retail
0.23639555499999998,6/15/14,$/kg,Abi Adi,Sorghum - Retail
0.25192519,7/15/14,$/kg,Abi Adi,Sorghum - Retail
0.23639555499999998,8/15/14,$/kg,Abi Adi,Sorghum - Retail
0.23467004,3/15/15,$/kg,Abi Adi,Sorghum - Retail
0.23467004,4/15/15,$/kg,Abi Adi,Sorghum - Retail
0.06556957,7/15/06,$/kg,Abi Adi,Maize (white) - Retail
0.066949982,8/15/06,$/kg,Abi Adi,Maize (white) - Retail
0.067640188,9/15/06,$/kg,Abi Adi,Maize (white) - Retail
0.07592266,10/15/06,$/kg,Abi Adi,Maize (white) - Retail
0.062808746,11/15/06,$/kg,Abi Adi,Maize (white) - Retail
0.07247163000000001,12/15/06,$/kg,Abi Adi,Maize (white) - Retail
0.07247163000000001,1/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.04831442,2/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.07592266,3/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.07592266,4/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.077648175,5/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.08282472,7/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.084550235,8/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.084550235,9/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.08282472,10/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.08627575,12/15/07,$/kg,Abi Adi,Maize (white) - Retail
0.087311059,1/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.123546874,2/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.12423708,3/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.12768811000000002,4/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.18635562000000003,5/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.23812107000000002,6/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.24502313,7/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.26676461900000004,8/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.24502313,9/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.229148392,10/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.20015974,11/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.20706180000000002,12/15/08,$/kg,Abi Adi,Maize (white) - Retail
0.15874738,1/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.15529635,2/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.143217745,3/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.153915938,4/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.14356284800000002,5/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.19325768,6/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.153915938,7/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.16426902799999998,8/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.16426902799999998,9/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.188081135,10/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.16426902799999998,11/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.16426902799999998,12/15/09,$/kg,Abi Adi,Maize (white) - Retail
0.14356284800000002,1/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.16426902799999998,2/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.12768811000000002,3/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.14149223,4/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.13976671499999999,5/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.1380412,6/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.133899964,7/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.12078605,10/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.10353090000000001,11/15/10,$/kg,Abi Adi,Maize (white) - Retail
0.14494326000000002,5/15/11,$/kg,Abi Adi,Maize (white) - Retail
0.15874738,6/15/11,$/kg,Abi Adi,Maize (white) - Retail
0.16426902799999998,7/15/11,$/kg,Abi Adi,Maize (white) - Retail
0.183594796,9/15/11,$/kg,Abi Adi,Maize (white) - Retail
0.183594796,10/15/11,$/kg,Abi Adi,Maize (white) - Retail
0.16288861599999999,11/15/11,$/kg,Abi Adi,Maize (white) - Retail
0.191532165,1/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.229838598,2/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.229838598,3/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.229838598,4/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.24502313,5/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.25192519,6/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.229838598,7/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.22362674400000002,8/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.21741489,9/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.21396386,10/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.21051282999999998,11/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.20706180000000002,12/15/12,$/kg,Abi Adi,Maize (white) - Retail
0.23467004,1/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.23812107000000002,2/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.23674065800000002,3/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.23812107000000002,5/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.2415721,6/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.25192519,7/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.25192519,8/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.25192519,9/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.247093748,10/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.23812107000000002,11/15/13,$/kg,Abi Adi,Maize (white) - Retail
0.232944525,1/15/14,$/kg,Abi Adi,Maize (white) - Retail
0.23467004,2/15/14,$/kg,Abi Adi,Maize (white) - Retail
0.22776797999999998,3/15/15,$/kg,Abi Adi,Maize (white) - Retail
0.22776797999999998,4/15/15,$/kg,Abi Adi,Maize (white) - Retail
0.130794037,1/15/07,$/kg,Abi Adi,Wheat - Retail
0.12906852200000002,2/15/07,$/kg,Abi Adi,Wheat - Retail
0.130794037,3/15/07,$/kg,Abi Adi,Wheat - Retail
0.133899964,4/15/07,$/kg,Abi Adi,Wheat - Retail
0.138731406,5/15/07,$/kg,Abi Adi,Wheat - Retail
0.149774702,6/15/07,$/kg,Abi Adi,Wheat - Retail
0.16564944,7/15/07,$/kg,Abi Adi,Wheat - Retail
0.159092483,8/15/07,$/kg,Abi Adi,Wheat - Retail
0.159092483,9/15/07,$/kg,Abi Adi,Wheat - Retail
0.12078605,10/15/07,$/kg,Abi Adi,Wheat - Retail
0.11733502,11/15/07,$/kg,Abi Adi,Wheat - Retail
0.12768811000000002,12/15/07,$/kg,Abi Adi,Wheat - Retail
0.152535526,1/15/08,$/kg,Abi Adi,Wheat - Retail
0.168410264,2/15/08,$/kg,Abi Adi,Wheat - Retail
0.16910047,3/15/08,$/kg,Abi Adi,Wheat - Retail
0.181869281,4/15/08,$/kg,Abi Adi,Wheat - Retail
0.21499916900000002,5/15/08,$/kg,Abi Adi,Wheat - Retail
0.23467004,6/15/08,$/kg,Abi Adi,Wheat - Retail
0.268835237,7/15/08,$/kg,Abi Adi,Wheat - Retail
0.27815301800000003,8/15/08,$/kg,Abi Adi,Wheat - Retail
0.278843224,9/15/08,$/kg,Abi Adi,Wheat - Retail
0.280223636,10/15/08,$/kg,Abi Adi,Wheat - Retail
0.261588074,11/15/08,$/kg,Abi Adi,Wheat - Retail
0.20706180000000002,12/15/08,$/kg,Abi Adi,Wheat - Retail
0.20361077000000002,1/15/09,$/kg,Abi Adi,Wheat - Retail
0.21499916900000002,2/15/09,$/kg,Abi Adi,Wheat - Retail
0.21499916900000002,3/15/09,$/kg,Abi Adi,Wheat - Retail
0.21499916900000002,4/15/09,$/kg,Abi Adi,Wheat - Retail
0.21499916900000002,5/15/09,$/kg,Abi Adi,Wheat - Retail
0.22638756799999998,6/15/09,$/kg,Abi Adi,Wheat - Retail
0.268835237,7/15/09,$/kg,Abi Adi,Wheat - Retail
0.268145031,8/15/09,$/kg,Abi Adi,Wheat - Retail
0.268835237,9/15/09,$/kg,Abi Adi,Wheat - Retail
0.24226230599999998,10/15/09,$/kg,Abi Adi,Wheat - Retail
0.215344272,11/15/09,$/kg,Abi Adi,Wheat - Retail
0.215344272,12/15/09,$/kg,Abi Adi,Wheat - Retail
0.17945356,1/15/10,$/kg,Abi Adi,Wheat - Retail
0.179798663,2/15/10,$/kg,Abi Adi,Wheat - Retail
0.18980665,3/15/10,$/kg,Abi Adi,Wheat - Retail
0.14149223,4/15/10,$/kg,Abi Adi,Wheat - Retail
0.19325768,5/15/10,$/kg,Abi Adi,Wheat - Retail
0.1725515,6/15/10,$/kg,Abi Adi,Wheat - Retail
0.215344272,7/15/10,$/kg,Abi Adi,Wheat - Retail
0.21051282999999998,10/15/10,$/kg,Abi Adi,Wheat - Retail
0.268835237,5/15/11,$/kg,Abi Adi,Wheat - Retail
0.268835237,6/15/11,$/kg,Abi Adi,Wheat - Retail
0.268835237,7/15/11,$/kg,Abi Adi,Wheat - Retail
0.268835237,9/15/11,$/kg,Abi Adi,Wheat - Retail
0.268835237,10/15/11,$/kg,Abi Adi,Wheat - Retail
0.30714167000000003,11/15/11,$/kg,Abi Adi,Wheat - Retail
0.33129888,1/15/12,$/kg,Abi Adi,Wheat - Retail
0.322671305,2/15/12,$/kg,Abi Adi,Wheat - Retail
0.31749476,3/15/12,$/kg,Abi Adi,Wheat - Retail
0.268835237,4/15/12,$/kg,Abi Adi,Wheat - Retail
0.26227828,5/15/12,$/kg,Abi Adi,Wheat - Retail
0.26227828,6/15/12,$/kg,Abi Adi,Wheat - Retail
0.268835237,7/15/12,$/kg,Abi Adi,Wheat - Retail
0.275047091,8/15/12,$/kg,Abi Adi,Wheat - Retail
0.28125894500000004,9/15/12,$/kg,Abi Adi,Wheat - Retail
0.27953342999999997,10/15/12,$/kg,Abi Adi,Wheat - Retail
0.2760824,11/15/12,$/kg,Abi Adi,Wheat - Retail
0.277807915,12/15/12,$/kg,Abi Adi,Wheat - Retail
0.247783954,1/15/13,$/kg,Abi Adi,Wheat - Retail
0.24847416,2/15/13,$/kg,Abi Adi,Wheat - Retail
0.2760824,3/15/13,$/kg,Abi Adi,Wheat - Retail
0.2760824,5/15/13,$/kg,Abi Adi,Wheat - Retail
0.2760824,6/15/13,$/kg,Abi Adi,Wheat - Retail
0.29333755,7/15/13,$/kg,Abi Adi,Wheat - Retail
0.29333755,8/15/13,$/kg,Abi Adi,Wheat - Retail
0.29678857999999997,9/15/13,$/kg,Abi Adi,Wheat - Retail
0.29678857999999997,10/15/13,$/kg,Abi Adi,Wheat - Retail
0.29678857999999997,11/15/13,$/kg,Abi Adi,Wheat - Retail
0.29678857999999997,1/15/14,$/kg,Abi Adi,Wheat - Retail
0.284709975,2/15/14,$/kg,Abi Adi,Wheat - Retail
0.2415721,3/15/15,$/kg,Abi Adi,Wheat - Retail
0.28298446,4/15/15,$/kg,Abi Adi,Wheat - Retail
0.43137875000000003,1/15/14,$/kg,Abi Adi,Lentils - Retail
0.43310426500000004,2/15/14,$/kg,Abi Adi,Lentils - Retail
0.42965323499999997,2/15/14,$/kg,Abi Adi,"Peas (green, dry) - Retail"
0.419300145,2/15/14,$/kg,Abi Adi,Chickpeas - Retail
0.36408366500000006,1/15/14,$/kg,Abi Adi,"Beans (fava, dry) - Retail"
0.384789845,2/15/14,$/kg,Abi Adi,"Beans (fava, dry) - Retail"
0.41412360000000004,3/15/15,$/kg,Abi Adi,"Beans (fava, dry) - Retail"
0.46243802,4/15/15,$/kg,Abi Adi,"Beans (fava, dry) - Retail"
0.067985291,1/15/07,$/kg,Wekro,Sorghum - Retail
0.070055909,2/15/07,$/kg,Wekro,Sorghum - Retail
0.072816733,3/15/07,$/kg,Wekro,Sorghum - Retail
0.067640188,4/15/07,$/kg,Wekro,Sorghum - Retail
0.07419714499999999,5/15/07,$/kg,Wekro,Sorghum - Retail
0.080063896,6/15/07,$/kg,Wekro,Sorghum - Retail
0.081789411,7/15/07,$/kg,Wekro,Sorghum - Retail
0.091452295,8/15/07,$/kg,Wekro,Sorghum - Retail
0.091452295,9/15/07,$/kg,Wekro,Sorghum - Retail
0.06211854,10/15/07,$/kg,Wekro,Sorghum - Retail
0.06211854,11/15/07,$/kg,Wekro,Sorghum - Retail
0.06556957,12/15/07,$/kg,Wekro,Sorghum - Retail
0.121476256,1/15/08,$/kg,Wekro,Sorghum - Retail
0.122166462,2/15/08,$/kg,Wekro,Sorghum - Retail
0.122166462,3/15/08,$/kg,Wekro,Sorghum - Retail
0.151155114,4/15/08,$/kg,Wekro,Sorghum - Retail
0.188426238,5/15/08,$/kg,Wekro,Sorghum - Retail
0.22431695000000001,6/15/08,$/kg,Wekro,Sorghum - Retail
0.27849812100000004,7/15/08,$/kg,Wekro,Sorghum - Retail
0.26676461900000004,8/15/08,$/kg,Wekro,Sorghum - Retail
0.23121901,9/15/08,$/kg,Wekro,Sorghum - Retail
0.2415721,10/15/08,$/kg,Wekro,Sorghum - Retail
0.229148392,11/15/08,$/kg,Wekro,Sorghum - Retail
0.181179075,12/15/08,$/kg,Wekro,Sorghum - Retail
0.15529635,1/15/09,$/kg,Wekro,Sorghum - Retail
0.20015974,2/15/09,$/kg,Wekro,Sorghum - Retail
0.15529635,3/15/09,$/kg,Wekro,Sorghum - Retail
0.181524178,4/15/09,$/kg,Wekro,Sorghum - Retail
0.1380412,5/15/09,$/kg,Wekro,Sorghum - Retail
0.18635562000000003,6/15/09,$/kg,Wekro,Sorghum - Retail
0.17772804500000003,7/15/09,$/kg,Wekro,Sorghum - Retail
0.17945356,8/15/09,$/kg,Wekro,Sorghum - Retail
0.19325768,9/15/09,$/kg,Wekro,Sorghum - Retail
0.19325768,10/15/09,$/kg,Wekro,Sorghum - Retail
0.183249693,11/15/09,$/kg,Wekro,Sorghum - Retail
0.14494326000000002,12/15/09,$/kg,Wekro,Sorghum - Retail
0.14494326000000002,1/15/10,$/kg,Wekro,Sorghum - Retail
0.14149223,2/15/10,$/kg,Wekro,Sorghum - Retail
0.146668775,3/15/10,$/kg,Wekro,Sorghum - Retail
0.170825985,4/15/10,$/kg,Wekro,Sorghum - Retail
0.19498319500000003,5/15/10,$/kg,Wekro,Sorghum - Retail
0.19498319500000003,6/15/10,$/kg,Wekro,Sorghum - Retail
0.17600253,7/15/10,$/kg,Wekro,Sorghum - Retail
0.17600253,9/15/10,$/kg,Wekro,Sorghum - Retail
0.15529635,5/15/11,$/kg,Wekro,Sorghum - Retail
0.19325768,6/15/11,$/kg,Wekro,Sorghum - Retail
0.21396386,7/15/11,$/kg,Wekro,Sorghum - Retail
0.24847416,9/15/11,$/kg,Wekro,Sorghum - Retail
0.23121901,10/15/11,$/kg,Wekro,Sorghum - Retail
0.20706180000000002,11/15/11,$/kg,Wekro,Sorghum - Retail
0.21396386,1/15/12,$/kg,Wekro,Sorghum - Retail
0.26572931,2/15/12,$/kg,Wekro,Sorghum - Retail
0.24847416,3/15/12,$/kg,Wekro,Sorghum - Retail
0.24847416,4/15/12,$/kg,Wekro,Sorghum - Retail
0.24847416,5/15/12,$/kg,Wekro,Sorghum - Retail
0.24847416,6/15/12,$/kg,Wekro,Sorghum - Retail
0.24847416,7/15/12,$/kg,Wekro,Sorghum - Retail
0.25192519,8/15/12,$/kg,Wekro,Sorghum - Retail
0.25537622000000004,9/15/12,$/kg,Wekro,Sorghum - Retail
0.25537622000000004,10/15/12,$/kg,Wekro,Sorghum - Retail
0.27263137000000004,11/15/12,$/kg,Wekro,Sorghum - Retail
0.27263137000000004,12/15/12,$/kg,Wekro,Sorghum - Retail
0.27263137000000004,1/15/13,$/kg,Wekro,Sorghum - Retail
0.2760824,2/15/13,$/kg,Wekro,Sorghum - Retail
0.28298446,3/15/13,$/kg,Wekro,Sorghum - Retail
0.27953342999999997,5/15/13,$/kg,Wekro,Sorghum - Retail
0.28125894500000004,6/15/13,$/kg,Wekro,Sorghum - Retail
0.28988652000000004,7/15/13,$/kg,Wekro,Sorghum - Retail
0.291612035,8/15/13,$/kg,Wekro,Sorghum - Retail
0.291612035,9/15/13,$/kg,Wekro,Sorghum - Retail
0.3105927,10/15/13,$/kg,Wekro,Sorghum - Retail
0.32439682000000003,11/15/13,$/kg,Wekro,Sorghum - Retail
0.3105927,12/15/13,$/kg,Wekro,Sorghum - Retail
0.3105927,1/15/14,$/kg,Wekro,Sorghum - Retail
0.29333755,2/15/14,$/kg,Wekro,Sorghum - Retail
0.31749476,3/15/14,$/kg,Wekro,Sorghum - Retail
0.31749476,4/15/14,$/kg,Wekro,Sorghum - Retail
0.31749476,5/15/14,$/kg,Wekro,Sorghum - Retail
0.32094579,6/15/14,$/kg,Wekro,Sorghum - Retail
0.32094579,7/15/14,$/kg,Wekro,Sorghum - Retail
0.31749476,8/15/14,$/kg,Wekro,Sorghum - Retail
0.3105927,10/15/14,$/kg,Wekro,Sorghum - Retail
0.31749476,11/15/14,$/kg,Wekro,Sorghum - Retail
0.3105927,1/15/15,$/kg,Wekro,Sorghum - Retail
0.29678857999999997,3/15/15,$/kg,Wekro,Sorghum - Retail
0.20706180000000002,5/15/15,$/kg,Wekro,Sorghum - Retail
0.06453426100000001,7/15/06,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,8/15/06,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,9/15/06,$/kg,Wekro,Maize (white) - Retail
0.043828081000000005,10/15/06,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,11/15/06,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,12/15/06,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,1/15/07,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,2/15/07,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,3/15/07,$/kg,Wekro,Maize (white) - Retail
0.06418915800000001,4/15/07,$/kg,Wekro,Maize (white) - Retail
0.06453426100000001,5/15/07,$/kg,Wekro,Maize (white) - Retail
0.07247163000000001,6/15/07,$/kg,Wekro,Maize (white) - Retail
0.07730307200000001,7/15/07,$/kg,Wekro,Maize (white) - Retail
0.080063896,8/15/07,$/kg,Wekro,Maize (white) - Retail
0.08627575,9/15/07,$/kg,Wekro,Maize (white) - Retail
0.087311059,10/15/07,$/kg,Wekro,Maize (white) - Retail
0.08627575,11/15/07,$/kg,Wekro,Maize (white) - Retail
0.08972678,12/15/07,$/kg,Wekro,Maize (white) - Retail
0.10249559100000001,1/15/08,$/kg,Wekro,Maize (white) - Retail
0.10698193,2/15/08,$/kg,Wekro,Maize (white) - Retail
0.114574196,3/15/08,$/kg,Wekro,Maize (white) - Retail
0.163923925,4/15/08,$/kg,Wekro,Maize (white) - Retail
0.20706180000000002,5/15/08,$/kg,Wekro,Maize (white) - Retail
0.20706180000000002,6/15/08,$/kg,Wekro,Maize (white) - Retail
0.23467004,7/15/08,$/kg,Wekro,Maize (white) - Retail
0.198434225,8/15/08,$/kg,Wekro,Maize (white) - Retail
0.21741489,9/15/08,$/kg,Wekro,Maize (white) - Retail
0.21396386,10/15/08,$/kg,Wekro,Maize (white) - Retail
0.20015974,11/15/08,$/kg,Wekro,Maize (white) - Retail
0.15529635,12/15/08,$/kg,Wekro,Maize (white) - Retail
0.14149223,1/15/09,$/kg,Wekro,Maize (white) - Retail
0.145288363,2/15/09,$/kg,Wekro,Maize (white) - Retail
0.181179075,3/15/09,$/kg,Wekro,Maize (white) - Retail
0.13459017,4/15/09,$/kg,Wekro,Maize (white) - Retail
0.16564944,5/15/09,$/kg,Wekro,Maize (white) - Retail
0.14494326000000002,6/15/09,$/kg,Wekro,Maize (white) - Retail
0.14839428999999998,7/15/09,$/kg,Wekro,Maize (white) - Retail
0.14839428999999998,8/15/09,$/kg,Wekro,Maize (white) - Retail
0.14494326000000002,9/15/09,$/kg,Wekro,Maize (white) - Retail
0.14494326000000002,10/15/09,$/kg,Wekro,Maize (white) - Retail
0.129413625,11/15/09,$/kg,Wekro,Maize (white) - Retail
0.1380412,12/15/09,$/kg,Wekro,Maize (white) - Retail
0.1380412,1/15/10,$/kg,Wekro,Maize (white) - Retail
0.14149223,2/15/10,$/kg,Wekro,Maize (white) - Retail
0.14149223,3/15/10,$/kg,Wekro,Maize (white) - Retail
0.13976671499999999,4/15/10,$/kg,Wekro,Maize (white) - Retail
0.1380412,5/15/10,$/kg,Wekro,Maize (white) - Retail
0.13631568500000002,6/15/10,$/kg,Wekro,Maize (white) - Retail
0.129413625,7/15/10,$/kg,Wekro,Maize (white) - Retail
0.13251955199999998,9/15/10,$/kg,Wekro,Maize (white) - Retail
0.15529635,5/15/11,$/kg,Wekro,Maize (white) - Retail
0.15529635,6/15/11,$/kg,Wekro,Maize (white) - Retail
0.16564944,7/15/11,$/kg,Wekro,Maize (white) - Retail
0.1725515,9/15/11,$/kg,Wekro,Maize (white) - Retail
0.17600253,10/15/11,$/kg,Wekro,Maize (white) - Retail
0.187045826,11/15/11,$/kg,Wekro,Maize (white) - Retail
0.20361077000000002,1/15/12,$/kg,Wekro,Maize (white) - Retail
0.21396386,2/15/12,$/kg,Wekro,Maize (white) - Retail
0.21396386,4/15/12,$/kg,Wekro,Maize (white) - Retail
0.23467004,5/15/12,$/kg,Wekro,Maize (white) - Retail
0.23812107000000002,6/15/12,$/kg,Wekro,Maize (white) - Retail
0.23467004,7/15/12,$/kg,Wekro,Maize (white) - Retail
0.23812107000000002,8/15/12,$/kg,Wekro,Maize (white) - Retail
0.2415721,9/15/12,$/kg,Wekro,Maize (white) - Retail
0.23467004,10/15/12,$/kg,Wekro,Maize (white) - Retail
0.22776797999999998,11/15/12,$/kg,Wekro,Maize (white) - Retail
0.22776797999999998,12/15/12,$/kg,Wekro,Maize (white) - Retail
0.22431695000000001,2/15/13,$/kg,Wekro,Maize (white) - Retail
0.23121901,3/15/13,$/kg,Wekro,Maize (white) - Retail
0.22086592000000002,5/15/13,$/kg,Wekro,Maize (white) - Retail
0.23467004,6/15/13,$/kg,Wekro,Maize (white) - Retail
0.23467004,7/15/13,$/kg,Wekro,Maize (white) - Retail
0.23467004,8/15/13,$/kg,Wekro,Maize (white) - Retail
0.23467004,9/15/13,$/kg,Wekro,Maize (white) - Retail
0.26918034,10/15/13,$/kg,Wekro,Maize (white) - Retail
0.26918034,11/15/13,$/kg,Wekro,Maize (white) - Retail
0.26572931,12/15/13,$/kg,Wekro,Maize (white) - Retail
0.24847416,1/15/14,$/kg,Wekro,Maize (white) - Retail
0.24847416,2/15/14,$/kg,Wekro,Maize (white) - Retail
0.25882725,3/15/14,$/kg,Wekro,Maize (white) - Retail
0.25882725,4/15/14,$/kg,Wekro,Maize (white) - Retail
0.25882725,5/15/14,$/kg,Wekro,Maize (white) - Retail
0.257101735,6/15/14,$/kg,Wekro,Maize (white) - Retail
0.26227828,7/15/14,$/kg,Wekro,Maize (white) - Retail
0.2760824,8/15/14,$/kg,Wekro,Maize (white) - Retail
0.24847416,10/15/14,$/kg,Wekro,Maize (white) - Retail
0.23121901,11/15/14,$/kg,Wekro,Maize (white) - Retail
0.23467004,1/15/15,$/kg,Wekro,Maize (white) - Retail
0.2415721,2/15/15,$/kg,Wekro,Maize (white) - Retail
0.25537622000000004,3/15/15,$/kg,Wekro,Maize (white) - Retail
0.2415721,4/15/15,$/kg,Wekro,Maize (white) - Retail
0.17945356,5/15/15,$/kg,Wekro,Maize (white) - Retail
0.08972678,1/15/07,$/kg,Wekro,Wheat - Retail
0.091452295,2/15/07,$/kg,Wekro,Wheat - Retail
0.08972678,3/15/07,$/kg,Wekro,Wheat - Retail
0.094903325,4/15/07,$/kg,Wekro,Wheat - Retail
0.10007987,5/15/07,$/kg,Wekro,Wheat - Retail
0.10353090000000001,7/15/07,$/kg,Wekro,Wheat - Retail
0.10698193,8/15/07,$/kg,Wekro,Wheat - Retail
0.11388398999999999,9/15/07,$/kg,Wekro,Wheat - Retail
0.12078605,10/15/07,$/kg,Wekro,Wheat - Retail
0.12423708,1/15/08,$/kg,Wekro,Wheat - Retail
0.1380412,2/15/08,$/kg,Wekro,Wheat - Retail
0.15874738,3/15/08,$/kg,Wekro,Wheat - Retail
0.1725515,4/15/08,$/kg,Wekro,Wheat - Retail
0.18980665,5/15/08,$/kg,Wekro,Wheat - Retail
0.22431695000000001,6/15/08,$/kg,Wekro,Wheat - Retail
0.30369064,7/15/08,$/kg,Wekro,Wheat - Retail
0.198434225,8/15/08,$/kg,Wekro,Wheat - Retail
0.23121901,9/15/08,$/kg,Wekro,Wheat - Retail
0.24502313,10/15/08,$/kg,Wekro,Wheat - Retail
0.261588074,11/15/08,$/kg,Wekro,Wheat - Retail
0.18980665,12/15/08,$/kg,Wekro,Wheat - Retail
0.168410264,1/15/09,$/kg,Wekro,Wheat - Retail
0.13631568500000002,2/15/09,$/kg,Wekro,Wheat - Retail
0.226042465,3/15/09,$/kg,Wekro,Wheat - Retail
0.23812107000000002,4/15/09,$/kg,Wekro,Wheat - Retail
0.19325768,5/15/09,$/kg,Wekro,Wheat - Retail
0.284709975,6/15/09,$/kg,Wekro,Wheat - Retail
0.23121901,7/15/09,$/kg,Wekro,Wheat - Retail
0.21396386,8/15/09,$/kg,Wekro,Wheat - Retail
0.22086592000000002,9/15/09,$/kg,Wekro,Wheat - Retail
