date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2014-06-15,Wheat flour - Retail,KG,cereals and tubers,5.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2014-07-15,Wheat flour - Retail,KG,cereals and tubers,5.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,11.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,15.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,25.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,16.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,17.2,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,20.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,40.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-01-15,Wheat flour - Retail,KG,cereals and tubers,40.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,40.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,40.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,36.75,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,35.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,65.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,102.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-10-15,Wheat flour - Retail,KG,cereals and tubers,70.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-11-15,Wheat flour - Retail,KG,cereals and tubers,62.8,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2016-12-15,Wheat flour - Retail,KG,cereals and tubers,67.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-02-15,Wheat flour - Retail,KG,cereals and tubers,122.5,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-03-15,Wheat flour - Retail,KG,cereals and tubers,100.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,143.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,143.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,142.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,140.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,140.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,158.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,130.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,113.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2018-01-15,Wheat flour - Retail,KG,cereals and tubers,140.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2018-03-15,Wheat flour - Retail,KG,cereals and tubers,180.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2018-04-15,Wheat flour - Retail,KG,cereals and tubers,243.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2018-06-15,Wheat flour - Retail,KG,cereals and tubers,252.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2018-07-15,Wheat flour - Retail,KG,cereals and tubers,288.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2018-08-15,Wheat flour - Retail,KG,cereals and tubers,255.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2019-03-15,Wheat flour - Retail,KG,cereals and tubers,258.0,SSP,South Sudan,,2766,Jau,1391,58,15,5,1,1391_58_15_5,
2019-03-15,Maize (white) - Wholesale,50 KG,cereals and tubers,4000.0,SSP,South Sudan,,2766,Jau,1391,67,14,22,1,1391_67_14_22,
2009-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.6,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.775,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.3,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2009-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.8333,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.7,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.9167,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.25,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,7.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2010-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.6667,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,7.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.75,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2011-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,14.75,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,8.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,8.8,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.8,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,11.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2012-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,9.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2013-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.25,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2014-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,11.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,18.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,21.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,26.2,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,29.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,30.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,25.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,40.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,35.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,41.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,62.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,73.75,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,75.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,85.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,250.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,187.5,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,195.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2016-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,217.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,225.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,213.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,246.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,330.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,338.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,408.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,375.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,240.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,210.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2017-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,242.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,270.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,388.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,438.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,450.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,463.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,475.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,475.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,430.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2018-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,400.0,SSP,South Sudan,,2766,Jau,1391,67,15,47,1,1391_67_15_47,
2015-05-15,Cassava - Retail,3.5 KG,cereals and tubers,16.2,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2015-06-15,Cassava - Retail,3.5 KG,cereals and tubers,20.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2015-07-15,Cassava - Retail,3.5 KG,cereals and tubers,18.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2015-08-15,Cassava - Retail,3.5 KG,cereals and tubers,18.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2015-09-15,Cassava - Retail,3.5 KG,cereals and tubers,17.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2015-10-15,Cassava - Retail,3.5 KG,cereals and tubers,22.5,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2015-11-15,Cassava - Retail,3.5 KG,cereals and tubers,23.2,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2015-12-15,Cassava - Retail,3.5 KG,cereals and tubers,30.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-01-15,Cassava - Retail,3.5 KG,cereals and tubers,42.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-02-15,Cassava - Retail,3.5 KG,cereals and tubers,33.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-03-15,Cassava - Retail,3.5 KG,cereals and tubers,52.5,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-04-15,Cassava - Retail,3.5 KG,cereals and tubers,62.25,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-05-15,Cassava - Retail,3.5 KG,cereals and tubers,65.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-07-15,Cassava - Retail,3.5 KG,cereals and tubers,80.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-08-15,Cassava - Retail,3.5 KG,cereals and tubers,172.3333,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-10-15,Cassava - Retail,3.5 KG,cereals and tubers,193.5,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-11-15,Cassava - Retail,3.5 KG,cereals and tubers,170.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2016-12-15,Cassava - Retail,3.5 KG,cereals and tubers,166.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-02-15,Cassava - Retail,3.5 KG,cereals and tubers,243.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-03-15,Cassava - Retail,3.5 KG,cereals and tubers,251.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-04-15,Cassava - Retail,3.5 KG,cereals and tubers,226.7,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-05-15,Cassava - Retail,3.5 KG,cereals and tubers,250.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-06-15,Cassava - Retail,3.5 KG,cereals and tubers,250.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-07-15,Cassava - Retail,3.5 KG,cereals and tubers,400.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-08-15,Cassava - Retail,3.5 KG,cereals and tubers,375.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-10-15,Cassava - Retail,3.5 KG,cereals and tubers,250.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-11-15,Cassava - Retail,3.5 KG,cereals and tubers,255.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2017-12-15,Cassava - Retail,3.5 KG,cereals and tubers,250.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-01-15,Cassava - Retail,3.5 KG,cereals and tubers,450.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-03-15,Cassava - Retail,3.5 KG,cereals and tubers,300.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-04-15,Cassava - Retail,3.5 KG,cereals and tubers,313.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-06-15,Cassava - Retail,3.5 KG,cereals and tubers,688.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-07-15,Cassava - Retail,3.5 KG,cereals and tubers,800.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-08-15,Cassava - Retail,3.5 KG,cereals and tubers,613.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-09-15,Cassava - Retail,3.5 KG,cereals and tubers,550.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-10-15,Cassava - Retail,3.5 KG,cereals and tubers,590.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2018-12-15,Cassava - Retail,3.5 KG,cereals and tubers,450.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2019-03-15,Cassava - Retail,3.5 KG,cereals and tubers,360.0,SSP,South Sudan,,2766,Jau,1391,68,15,47,1,1391_68_15_47,
2009-05-15,Beans (red) - Retail,KG,pulses and nuts,8.0,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,
2009-06-15,Beans (red) - Retail,KG,pulses and nuts,6.75,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,
2009-07-15,Beans (red) - Retail,KG,pulses and nuts,8.0,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,
2009-08-15,Beans (red) - Retail,KG,pulses and nuts,11.0,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,
2009-09-15,Beans (red) - Retail,KG,pulses and nuts,6.75,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,
2009-10-15,Beans (red) - Retail,KG,pulses and nuts,8.0,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,
2009-11-15,Beans (red) - Retail,KG,pulses and nuts,8.125,SSP,South Sudan,,2766,Jau,1391,78,15,5,5,1391_78_15_5,
